product_id,product_category,date,cost_price,selling_price,competitor_price,units_sold,inventory,promotion,season,day_of_week,customer_rating,demand,revenue,profit
P-0064,Grocery,2023-05-25 20:39:47.997599520,33.4,59.23,57.69,41,223,0,Spring,Thursday,4.27,41,2428.43,1059.03
P-0039,Electronics,2023-05-26 00:10:04.920984196,215.96,273.35,290.47,13,31,0,Spring,Friday,3.66,13,3553.55,746.07
P-0078,Sports,2023-05-26 03:40:21.844368874,80.29,124.35,135.68,29,220,0,Spring,Friday,4.28,29,3606.15,1277.74
P-0042,Home,2023-05-26 07:10:38.767753550,75.55,118.47,113.14,30,246,0,Spring,Friday,3.84,30,3554.1,1287.6
P-0071,Grocery,2023-05-26 10:40:55.691138228,28.26,45.71,41.99,41,187,0,Spring,Friday,3.75,41,1874.11,715.45
P-0072,Electronics,2023-05-26 14:11:12.614522904,193.13,306.81,279.84,21,167,1,Spring,Friday,3.85,21,6443.01,2387.28
P-0023,Sports,2023-05-26 17:41:29.537907582,71.72,113.45,104.86,30,115,1,Spring,Friday,3.52,30,3403.5,1251.9
P-0007,Home,2023-05-26 21:11:46.461292258,114.47,177.11,175.82,13,229,0,Spring,Friday,3.85,13,2302.43,814.32
P-0088,Electronics,2023-05-27 00:42:03.384676936,248.92,348.35,325.77,23,46,1,Spring,Saturday,3.77,23,8012.05,2286.89
P-0084,Beauty,2023-05-27 04:12:20.308061612,64.96,106.25,96.39,40,86,1,Spring,Saturday,4.09,40,4250.0,1651.6
P-0096,Electronics,2023-05-27 07:42:37.231446290,197.83,281.83,318.23,31,47,1,Spring,Saturday,4.15,31,8736.73,2604.0
P-0006,Electronics,2023-05-27 11:12:54.154830966,208.29,310.74,317.44,17,83,0,Spring,Saturday,3.62,17,5282.58,1741.65
P-0070,Grocery,2023-05-27 14:43:11.078215644,23.77,29.62,31.88,33,143,0,Spring,Saturday,4.6,33,977.46,193.05
P-0014,Home,2023-05-27 18:13:28.001600320,106.89,173.44,154.96,39,97,1,Spring,Saturday,4.03,39,6764.16,2595.45
P-0049,Sports,2023-05-27 21:43:44.924984998,99.89,164.58,149.2,29,118,0,Spring,Saturday,4.78,29,4772.82,1876.01
P-0082,Home,2023-05-28 01:14:01.848369674,100.6,174.56,162.76,14,71,0,Spring,Sunday,4.21,14,2443.84,1035.44
P-0026,Grocery,2023-05-28 04:44:18.771754352,31.58,52.42,55.12,37,101,0,Spring,Sunday,4.13,37,1939.54,771.08
P-0038,Beauty,2023-05-28 08:14:35.695139028,62.9,108.27,97.67,23,137,0,Spring,Sunday,3.88,23,2490.21,1043.51
P-0050,Grocery,2023-05-28 11:44:52.618523704,23.1,33.24,37.47,40,67,0,Spring,Sunday,4.38,40,1329.6,405.6
P-0046,Beauty,2023-05-28 15:15:09.541908382,62.29,74.48,80.51,35,244,0,Spring,Sunday,4.12,35,2606.8,426.65
P-0003,Beauty,2023-05-28 18:45:26.465293058,70.01,127.75,124.26,32,234,0,Spring,Sunday,4.49,32,4088.0,1847.68
P-0038,Sports,2023-05-28 22:15:43.388677736,105.58,160.85,150.28,41,229,1,Spring,Sunday,4.82,41,6594.85,2266.07
P-0085,Home,2023-05-29 01:46:00.312062412,113.04,178.37,163.33,15,15,0,Spring,Monday,3.77,15,2675.55,979.95
P-0010,Electronics,2023-05-29 05:16:17.235447090,210.86,275.56,289.42,12,136,0,Spring,Monday,4.38,12,3306.72,776.4
P-0035,Grocery,2023-05-29 08:46:34.158831766,23.17,29.25,30.04,35,209,0,Spring,Monday,4.36,35,1023.75,212.8
P-0061,Grocery,2023-05-29 12:16:51.082216444,26.21,43.67,44.15,42,100,0,Spring,Monday,4.31,42,1834.14,733.32
P-0039,Electronics,2023-05-29 15:47:08.005601120,266.25,326.25,368.03,8,71,0,Spring,Monday,3.91,8,2610.0,480.0
P-0069,Beauty,2023-05-29 19:17:24.928985798,58.82,89.89,82.67,18,164,0,Spring,Monday,3.91,18,1618.02,559.26
P-0027,Sports,2023-05-29 22:47:41.852370474,85.82,111.35,115.86,15,15,1,Spring,Monday,3.84,15,1670.25,382.95
P-0019,Grocery,2023-05-30 02:17:58.775755152,24.2,40.11,43.23,44,165,0,Spring,Tuesday,3.83,44,1764.84,700.04
P-0093,Sports,2023-05-30 05:48:15.699139828,75.8,124.54,127.31,19,125,0,Spring,Tuesday,3.72,19,2366.26,926.06
P-0076,Beauty,2023-05-30 09:18:32.622524506,53.57,99.13,94.36,35,182,1,Spring,Tuesday,4.05,35,3469.55,1594.6
P-0030,Grocery,2023-05-30 12:48:49.545909182,24.52,46.03,42.27,46,182,0,Spring,Tuesday,3.76,46,2117.38,989.46
P-0010,Home,2023-05-30 16:19:06.469293858,121.12,197.3,211.77,12,146,0,Spring,Tuesday,4.3,12,2367.6,914.16
P-0044,Sports,2023-05-30 19:49:23.392678536,76.93,107.28,116.43,23,158,0,Spring,Tuesday,4.13,23,2467.44,698.05
P-0078,Home,2023-05-30 23:19:40.316063212,95.8,142.45,128.74,21,21,1,Spring,Tuesday,4.18,21,2991.45,979.65
P-0062,Grocery,2023-05-31 02:49:57.239447890,20.68,29.93,29.57,33,255,0,Spring,Wednesday,3.98,33,987.69,305.25
P-0071,Home,2023-05-31 06:20:14.162832566,105.89,144.58,149.39,33,33,1,Spring,Wednesday,4.13,33,4771.14,1276.77
P-0053,Beauty,2023-05-31 09:50:31.086217244,67.03,102.28,110.23,42,254,1,Spring,Wednesday,3.99,42,4295.76,1480.5
P-0092,Grocery,2023-05-31 13:20:48.009601920,30.24,42.77,38.23,36,253,0,Spring,Wednesday,4.45,36,1539.72,451.08
P-0012,Beauty,2023-05-31 16:51:04.932986598,56.79,79.39,75.42,18,190,0,Spring,Wednesday,3.9,18,1429.02,406.8
P-0082,Sports,2023-05-31 20:21:21.856371274,87.35,132.39,142.0,27,197,0,Spring,Wednesday,4.27,27,3574.53,1216.08
P-0097,Home,2023-05-31 23:51:38.779755952,92.67,110.15,122.13,16,22,0,Spring,Wednesday,3.51,16,1762.4,279.68
P-0085,Grocery,2023-06-01 03:21:55.703140628,26.03,30.83,33.23,38,247,1,Summer,Thursday,4.42,38,1171.54,182.4
P-0029,Home,2023-06-01 06:52:12.626525306,99.77,122.8,130.71,32,144,0,Summer,Thursday,3.85,32,3929.6,736.96
P-0096,Home,2023-06-01 10:22:29.549909982,95.89,141.7,156.29,25,98,0,Summer,Thursday,3.69,25,3542.5,1145.25
P-0097,Beauty,2023-06-01 13:52:46.473294660,56.21,69.73,74.57,33,179,0,Summer,Thursday,3.59,33,2301.09,446.16
P-0085,Electronics,2023-06-01 17:23:03.396679336,225.18,272.04,299.59,19,146,0,Summer,Thursday,3.55,19,5168.76,890.34
P-0032,Electronics,2023-06-01 20:53:20.320064012,200.12,267.42,275.5,24,103,1,Summer,Thursday,3.88,24,6418.08,1615.2
P-0080,Grocery,2023-06-02 00:23:37.243448690,23.07,38.24,38.37,53,93,0,Summer,Friday,4.77,53,2026.72,804.01
P-0086,Grocery,2023-06-02 03:53:54.166833366,30.56,41.12,41.57,27,43,0,Summer,Friday,3.81,27,1110.24,285.12
P-0020,Grocery,2023-06-02 07:24:11.090218044,34.41,47.13,43.68,32,237,0,Summer,Friday,3.11,32,1508.16,407.04
P-0026,Electronics,2023-06-02 10:54:28.013602720,169.53,278.88,296.38,18,178,0,Summer,Friday,4.26,18,5019.84,1968.3
P-0076,Home,2023-06-02 14:24:44.936987398,75.86,143.6,131.39,20,85,0,Summer,Friday,3.6,20,2872.0,1354.8
P-0081,Electronics,2023-06-02 17:55:01.860372074,177.84,263.93,240.38,11,192,0,Summer,Friday,4.47,11,2903.23,946.99
P-0064,Grocery,2023-06-02 21:25:18.783756752,23.6,36.57,32.94,42,184,0,Summer,Friday,3.91,42,1535.94,544.74
P-0055,Sports,2023-06-03 00:55:35.707141428,91.47,114.34,123.82,28,49,1,Summer,Saturday,3.98,28,3201.52,640.36
P-0097,Home,2023-06-03 04:25:52.630526106,103.99,160.7,171.14,42,57,0,Summer,Saturday,4.64,42,6749.4,2381.82
P-0035,Grocery,2023-06-03 07:56:09.553910782,24.66,35.24,34.22,40,71,0,Summer,Saturday,4.38,40,1409.6,423.2
P-0073,Electronics,2023-06-03 11:26:26.477295460,227.77,366.8,401.4,20,40,0,Summer,Saturday,3.54,20,7336.0,2780.6
P-0096,Home,2023-06-03 14:56:43.400680136,84.48,129.73,144.06,26,216,0,Summer,Saturday,3.61,26,3372.98,1176.5
P-0026,Electronics,2023-06-03 18:27:00.324064814,201.8,285.07,317.56,21,53,0,Summer,Saturday,3.3,21,5986.47,1748.67
P-0008,Home,2023-06-03 21:57:17.247449490,94.69,121.86,118.83,26,213,0,Summer,Saturday,5.0,26,3168.36,706.42
P-0017,Grocery,2023-06-04 01:27:34.170834168,17.92,33.38,31.11,45,144,0,Summer,Sunday,3.71,45,1502.1,695.7
P-0067,Sports,2023-06-04 04:57:51.094218844,65.14,101.28,107.5,32,43,0,Summer,Sunday,4.63,32,3240.96,1156.48
P-0029,Electronics,2023-06-04 08:28:08.017603520,172.32,320.25,290.07,14,221,0,Summer,Sunday,3.86,14,4483.5,2071.02
P-0072,Beauty,2023-06-04 11:58:24.940988198,61.72,85.17,79.59,20,57,0,Summer,Sunday,3.61,20,1703.4,469.0
P-0049,Grocery,2023-06-04 15:28:41.864372874,24.94,36.74,40.89,41,259,0,Summer,Sunday,4.11,41,1506.34,483.8
P-0087,Sports,2023-06-04 18:58:58.787757552,87.82,145.33,148.64,18,18,0,Summer,Sunday,3.95,18,2615.94,1035.18
P-0066,Beauty,2023-06-04 22:29:15.711142228,38.81,61.78,68.93,44,167,1,Summer,Sunday,4.46,44,2718.32,1010.68
P-0060,Home,2023-06-05 01:59:32.634526906,72.45,125.02,113.69,19,91,0,Summer,Monday,4.47,19,2375.38,998.83
P-0022,Grocery,2023-06-05 05:29:49.557911582,26.55,42.98,40.61,39,145,0,Summer,Monday,3.83,39,1676.22,640.77
P-0033,Home,2023-06-05 09:00:06.481296260,52.76,81.8,78.29,26,220,0,Summer,Monday,3.45,26,2126.8,755.04
P-0024,Sports,2023-06-05 12:30:23.404680936,95.68,163.36,156.5,17,207,0,Summer,Monday,3.56,17,2777.12,1150.56
P-0007,Home,2023-06-05 16:00:40.328065614,67.29,112.1,118.19,14,83,0,Summer,Monday,3.07,14,1569.4,627.34
P-0031,Grocery,2023-06-05 19:30:57.251450290,27.24,47.52,43.04,30,30,0,Summer,Monday,3.98,30,1425.6,608.4
P-0095,Electronics,2023-06-05 23:01:14.174834968,180.14,272.82,247.69,33,84,1,Summer,Monday,4.09,33,9003.06,3058.44
P-0081,Home,2023-06-06 02:31:31.098219644,110.94,147.78,139.75,24,213,0,Summer,Tuesday,3.59,24,3546.72,884.16
P-0024,Sports,2023-06-06 06:01:48.021604322,121.06,191.11,192.55,21,141,0,Summer,Tuesday,3.53,21,4013.31,1471.05
P-0037,Beauty,2023-06-06 09:32:04.944988998,35.0,53.83,60.39,27,200,0,Summer,Tuesday,4.09,27,1453.41,508.41
P-0073,Beauty,2023-06-06 13:02:21.868373674,61.12,69.72,78.62,43,136,0,Summer,Tuesday,3.82,43,2997.96,369.8
P-0008,Sports,2023-06-06 16:32:38.791758352,56.86,76.26,83.51,24,144,0,Summer,Tuesday,4.0,24,1830.24,465.6
P-0073,Sports,2023-06-06 20:02:55.715143028,85.46,154.48,151.01,30,30,1,Summer,Tuesday,3.93,30,4634.4,2070.6
P-0055,Home,2023-06-06 23:33:12.638527706,91.86,150.2,140.17,17,20,0,Summer,Tuesday,4.21,17,2553.4,991.78
P-0072,Beauty,2023-06-07 03:03:29.561912382,56.14,85.28,76.99,34,187,1,Summer,Wednesday,3.85,34,2899.52,990.76
P-0001,Beauty,2023-06-07 06:33:46.485297060,46.98,62.57,67.86,30,64,0,Summer,Wednesday,3.88,30,1877.1,467.7
P-0094,Grocery,2023-06-07 10:04:03.408681736,27.0,37.67,39.81,27,103,0,Summer,Wednesday,3.25,27,1017.09,288.09
P-0068,Home,2023-06-07 13:34:20.332066414,72.98,85.66,95.93,31,105,0,Summer,Wednesday,4.08,31,2655.46,393.08
P-0018,Home,2023-06-07 17:04:37.255451090,113.87,205.28,183.72,21,170,0,Summer,Wednesday,4.14,21,4310.88,1919.61
P-0085,Sports,2023-06-07 20:34:54.178835768,74.76,125.74,117.8,25,245,0,Summer,Wednesday,4.02,25,3143.5,1274.5
P-0003,Sports,2023-06-08 00:05:11.102220444,62.05,99.21,99.67,29,200,0,Summer,Thursday,4.96,29,2877.09,1077.64
P-0017,Grocery,2023-06-08 03:35:28.025605122,30.12,48.64,47.77,35,171,0,Summer,Thursday,4.17,35,1702.4,648.2
P-0080,Sports,2023-06-08 07:05:44.948989798,79.14,101.14,99.65,24,219,0,Summer,Thursday,4.03,24,2427.36,528.0
P-0085,Grocery,2023-06-08 10:36:01.872374476,31.33,39.68,42.17,40,139,0,Summer,Thursday,4.32,40,1587.2,334.0
P-0010,Grocery,2023-06-08 14:06:18.795759152,28.69,35.57,38.48,48,50,0,Summer,Thursday,5.0,48,1707.36,330.24
P-0068,Grocery,2023-06-08 17:36:35.719143828,20.94,25.97,27.3,40,134,0,Summer,Thursday,4.21,40,1038.8,201.2
P-0081,Beauty,2023-06-08 21:06:52.642528506,54.25,84.31,89.76,24,254,0,Summer,Thursday,3.1,24,2023.44,721.44
P-0010,Beauty,2023-06-09 00:37:09.565913182,56.07,74.81,73.79,28,206,0,Summer,Friday,4.29,28,2094.68,524.72
P-0008,Home,2023-06-09 04:07:26.489297860,118.2,182.39,191.19,23,100,0,Summer,Friday,3.7,23,4194.97,1476.37
P-0023,Grocery,2023-06-09 07:37:43.412682536,25.68,36.52,34.62,33,94,0,Summer,Friday,3.23,33,1205.16,357.72
P-0023,Home,2023-06-09 11:08:00.336067214,97.68,130.55,128.46,37,239,0,Summer,Friday,4.86,37,4830.35,1216.19
P-0023,Home,2023-06-09 14:38:17.259451890,91.96,124.12,123.17,38,38,1,Summer,Friday,4.77,38,4716.56,1222.08
P-0080,Beauty,2023-06-09 18:08:34.182836568,54.56,92.5,83.46,26,243,0,Summer,Friday,3.69,26,2405.0,986.44
P-0021,Home,2023-06-09 21:38:51.106221244,114.83,176.44,184.3,22,180,0,Summer,Friday,3.7,22,3881.68,1355.42
P-0054,Electronics,2023-06-10 01:09:08.029605922,210.12,368.05,356.48,42,212,1,Summer,Saturday,4.17,42,15458.1,6633.06
P-0034,Grocery,2023-06-10 04:39:24.952990598,22.48,26.13,29.69,42,95,0,Summer,Saturday,3.7,42,1097.46,153.3
P-0032,Sports,2023-06-10 08:09:41.876375276,72.77,122.19,115.62,43,173,1,Summer,Saturday,4.04,43,5254.17,2125.06
P-0091,Electronics,2023-06-10 11:39:58.799759952,191.39,320.9,320.7,18,94,0,Summer,Saturday,3.78,18,5776.2,2331.18
P-0032,Electronics,2023-06-10 15:10:15.723144630,162.89,215.39,231.6,19,19,0,Summer,Saturday,3.92,19,4092.41,997.5
P-0023,Home,2023-06-10 18:40:32.646529306,83.59,95.21,108.15,35,126,1,Summer,Saturday,3.47,35,3332.35,406.7
P-0023,Grocery,2023-06-10 22:10:49.569913982,29.75,41.71,39.74,40,255,0,Summer,Saturday,4.47,40,1668.4,478.4
P-0093,Grocery,2023-06-11 01:41:06.493298660,23.21,31.36,30.18,47,74,0,Summer,Sunday,4.64,47,1473.92,383.05
P-0084,Electronics,2023-06-11 05:11:23.416683336,233.67,422.23,406.11,21,54,0,Summer,Sunday,4.05,21,8866.83,3959.76
P-0055,Grocery,2023-06-11 08:41:40.340068014,14.48,20.78,21.1,63,240,1,Summer,Sunday,4.08,63,1309.14,396.9
P-0056,Electronics,2023-06-11 12:11:57.263452690,229.1,364.1,352.32,23,237,0,Summer,Sunday,4.38,23,8374.3,3105.0
P-0052,Home,2023-06-11 15:42:14.186837368,92.55,157.47,154.82,30,222,0,Summer,Sunday,4.1,30,4724.1,1947.6
P-0059,Sports,2023-06-11 19:12:31.110222044,73.84,100.66,107.39,44,254,0,Summer,Sunday,4.88,44,4429.04,1180.08
P-0068,Electronics,2023-06-11 22:42:48.033606722,216.08,348.8,347.24,34,257,1,Summer,Sunday,3.51,34,11859.2,4512.48
P-0006,Electronics,2023-06-12 02:13:04.956991398,193.34,250.7,249.83,16,240,0,Summer,Monday,4.49,16,4011.2,917.76
P-0081,Home,2023-06-12 05:43:21.880376076,62.72,102.37,94.99,27,251,0,Summer,Monday,4.05,27,2763.99,1070.55
P-0076,Beauty,2023-06-12 09:13:38.803760752,63.12,80.94,82.25,30,197,1,Summer,Monday,3.6,30,2428.2,534.6
P-0096,Sports,2023-06-12 12:43:55.727145430,83.11,113.47,115.24,34,92,0,Summer,Monday,5.0,34,3857.98,1032.24
P-0043,Sports,2023-06-12 16:14:12.650530106,75.98,119.7,107.23,23,127,0,Summer,Monday,5.0,23,2753.1,1005.56
P-0001,Electronics,2023-06-12 19:44:29.573914784,177.54,319.63,291.99,13,108,0,Summer,Monday,4.01,13,4155.19,1847.17
P-0038,Electronics,2023-06-12 23:14:46.497299460,160.61,244.21,260.31,20,139,0,Summer,Monday,4.3,20,4884.2,1672.0
P-0040,Grocery,2023-06-13 02:45:03.420684138,24.86,45.36,41.29,39,186,0,Summer,Tuesday,3.89,39,1769.04,799.5
P-0062,Home,2023-06-13 06:15:20.344068814,119.52,140.13,153.46,25,74,0,Summer,Tuesday,3.96,25,3503.25,515.25
P-0018,Sports,2023-06-13 09:45:37.267453490,82.6,160.99,148.4,18,18,0,Summer,Tuesday,3.59,18,2897.82,1411.02
P-0008,Grocery,2023-06-13 13:15:54.190838168,18.69,22.1,23.92,47,162,1,Summer,Tuesday,3.52,47,1038.7,160.27
P-0016,Electronics,2023-06-13 16:46:11.114222844,217.56,364.14,370.76,26,258,0,Summer,Tuesday,4.93,26,9467.64,3811.08
P-0069,Grocery,2023-06-13 20:16:28.037607522,23.8,44.02,39.44,31,226,0,Summer,Tuesday,4.08,31,1364.62,626.82
P-0015,Electronics,2023-06-13 23:46:44.960992198,239.03,340.16,376.58,17,17,0,Summer,Tuesday,4.12,17,5782.72,1719.21
P-0064,Home,2023-06-14 03:17:01.884376876,104.22,168.11,155.43,25,161,1,Summer,Wednesday,3.74,25,4202.75,1597.25
P-0071,Beauty,2023-06-14 06:47:18.807761552,28.72,47.8,47.86,38,145,0,Summer,Wednesday,4.19,38,1816.4,725.04
P-0057,Beauty,2023-06-14 10:17:35.731146230,59.8,89.83,99.08,22,119,0,Summer,Wednesday,3.42,22,1976.26,660.66
P-0006,Grocery,2023-06-14 13:47:52.654530906,20.15,29.61,26.71,41,178,0,Summer,Wednesday,3.75,41,1214.01,387.86
P-0012,Grocery,2023-06-14 17:18:09.577915584,18.54,31.63,31.26,49,119,1,Summer,Wednesday,3.56,49,1549.87,641.41
P-0084,Sports,2023-06-14 20:48:26.501300260,77.59,109.51,100.34,44,238,1,Summer,Wednesday,4.68,44,4818.44,1404.48
P-0063,Sports,2023-06-15 00:18:43.424684938,85.26,141.57,130.05,15,237,0,Summer,Thursday,3.36,15,2123.55,844.65
P-0076,Beauty,2023-06-15 03:49:00.348069614,40.56,57.51,65.09,28,172,0,Summer,Thursday,3.57,28,1610.28,474.6
P-0095,Electronics,2023-06-15 07:19:17.271454292,233.67,375.25,397.69,15,127,0,Summer,Thursday,3.18,15,5628.75,2123.7
P-0041,Grocery,2023-06-15 10:49:34.194838968,26.93,38.93,40.52,22,161,0,Summer,Thursday,3.7,22,856.46,264.0
P-0090,Sports,2023-06-15 14:19:51.118223644,80.6,112.18,111.25,35,235,0,Summer,Thursday,3.89,35,3926.3,1105.3
P-0043,Home,2023-06-15 17:50:08.041608322,81.81,111.56,124.34,29,88,0,Summer,Thursday,4.54,29,3235.24,862.75
P-0091,Beauty,2023-06-15 21:20:24.964992998,46.38,62.64,64.36,21,227,0,Summer,Thursday,4.0,21,1315.44,341.46
P-0068,Home,2023-06-16 00:50:41.888377676,110.59,183.27,170.4,19,159,0,Summer,Friday,3.92,19,3482.13,1380.92
P-0023,Electronics,2023-06-16 04:20:58.811762352,159.22,220.74,239.53,30,30,1,Summer,Friday,4.23,30,6622.2,1845.6
P-0002,Grocery,2023-06-16 07:51:15.735147030,28.09,49.45,47.17,40,198,0,Summer,Friday,3.9,40,1978.0,854.4
P-0092,Home,2023-06-16 11:21:32.658531706,92.49,126.61,127.83,30,64,1,Summer,Friday,5.0,30,3798.3,1023.6
P-0039,Grocery,2023-06-16 14:51:49.581916384,23.63,28.83,32.14,41,141,0,Summer,Friday,3.83,41,1182.03,213.2
P-0087,Grocery,2023-06-16 18:22:06.505301060,17.44,24.31,26.35,48,247,0,Summer,Friday,4.29,48,1166.88,329.76
P-0019,Grocery,2023-06-16 21:52:23.428685738,23.44,27.37,29.95,58,206,1,Summer,Friday,4.47,58,1587.46,227.94
P-0046,Home,2023-06-17 01:22:40.352070414,104.33,147.7,143.57,25,186,0,Summer,Saturday,3.82,25,3692.5,1084.25
P-0019,Home,2023-06-17 04:52:57.275455092,74.69,97.2,107.89,27,32,0,Summer,Saturday,4.17,27,2624.4,607.77
P-0012,Grocery,2023-06-17 08:23:14.198839768,25.91,42.39,39.34,47,225,0,Summer,Saturday,3.87,47,1992.33,774.56
P-0056,Grocery,2023-06-17 11:53:31.122224446,24.34,36.53,34.03,44,97,1,Summer,Saturday,4.22,44,1607.32,536.36
P-0045,Beauty,2023-06-17 15:23:48.045609122,49.33,69.12,76.87,27,27,0,Summer,Saturday,4.15,27,1866.24,534.33
P-0025,Sports,2023-06-17 18:54:04.968993798,90.94,172.29,157.61,37,250,0,Summer,Saturday,4.04,37,6374.73,3009.95
P-0034,Electronics,2023-06-17 22:24:21.892378476,136.0,233.89,210.67,13,61,0,Summer,Saturday,3.58,13,3040.57,1272.57
P-0038,Sports,2023-06-18 01:54:38.815763152,84.44,105.85,118.87,27,94,0,Summer,Sunday,4.94,27,2857.95,578.07
P-0023,Electronics,2023-06-18 05:24:55.739147830,264.41,376.23,339.53,14,49,0,Summer,Sunday,4.36,14,5267.22,1565.48
P-0072,Electronics,2023-06-18 08:55:12.662532506,258.38,324.28,342.4,33,167,1,Summer,Sunday,3.39,33,10701.24,2174.7
P-0030,Beauty,2023-06-18 12:25:29.585917184,58.43,94.67,91.07,36,227,0,Summer,Sunday,3.91,36,3408.12,1304.64
P-0063,Electronics,2023-06-18 15:55:46.509301860,199.86,299.62,324.98,16,142,0,Summer,Sunday,3.39,16,4793.92,1596.16
P-0074,Electronics,2023-06-18 19:26:03.432686538,188.64,259.31,240.95,12,227,0,Summer,Sunday,4.44,12,3111.72,848.04
P-0034,Electronics,2023-06-18 22:56:20.356071214,199.82,292.34,270.17,24,244,1,Summer,Sunday,4.09,24,7016.16,2220.48
P-0007,Home,2023-06-19 02:26:37.279455892,103.27,164.11,147.21,34,228,0,Summer,Monday,4.1,34,5579.74,2068.56
P-0005,Grocery,2023-06-19 05:56:54.202840568,20.9,33.32,29.8,45,54,0,Summer,Monday,3.72,45,1499.4,558.9
P-0059,Electronics,2023-06-19 09:27:11.126225246,235.45,375.83,418.42,23,65,0,Summer,Monday,3.96,23,8644.09,3228.74
P-0003,Grocery,2023-06-19 12:57:28.049609922,32.19,45.51,43.85,56,88,0,Summer,Monday,4.45,56,2548.56,745.92
P-0013,Grocery,2023-06-19 16:27:44.972994600,23.76,28.86,30.52,41,171,0,Summer,Monday,4.58,41,1183.26,209.1
P-0049,Electronics,2023-06-19 19:58:01.896379276,164.83,216.65,238.04,17,226,0,Summer,Monday,4.48,17,3683.05,880.94
P-0029,Electronics,2023-06-19 23:28:18.819763952,164.82,199.82,218.21,21,91,0,Summer,Monday,3.4,21,4196.22,735.0
P-0043,Sports,2023-06-20 02:58:35.743148630,89.94,131.12,118.69,18,178,0,Summer,Tuesday,4.02,18,2360.16,741.24
P-0071,Grocery,2023-06-20 06:28:52.666533306,23.77,36.58,35.04,36,60,0,Summer,Tuesday,4.21,36,1316.88,461.16
P-0080,Beauty,2023-06-20 09:59:09.589917984,62.72,79.37,88.97,38,148,0,Summer,Tuesday,3.77,38,3016.06,632.7
P-0039,Grocery,2023-06-20 13:29:26.513302660,21.95,31.86,28.54,31,206,0,Summer,Tuesday,3.35,31,987.66,307.21
P-0009,Electronics,2023-06-20 16:59:43.436687338,237.91,404.27,376.46,16,111,0,Summer,Tuesday,3.52,16,6468.32,2661.76
P-0020,Home,2023-06-20 20:30:00.360072014,92.59,134.82,141.29,30,54,0,Summer,Tuesday,4.77,30,4044.6,1266.9
P-0085,Grocery,2023-06-21 00:00:17.283456692,21.19,27.2,27.39,44,115,1,Summer,Wednesday,3.56,44,1196.8,264.44
P-0002,Home,2023-06-21 03:30:34.206841368,88.9,161.65,153.31,17,201,0,Summer,Wednesday,4.12,17,2748.05,1236.75
P-0022,Grocery,2023-06-21 07:00:51.130226046,19.4,28.44,27.29,39,244,0,Summer,Wednesday,4.03,39,1109.16,352.56
P-0097,Beauty,2023-06-21 10:31:08.053610722,72.51,127.84,128.98,36,165,0,Summer,Wednesday,4.03,36,4602.24,1991.88
P-0036,Grocery,2023-06-21 14:01:24.976995400,23.63,41.76,41.64,56,179,1,Summer,Wednesday,3.96,56,2338.56,1015.28
P-0004,Beauty,2023-06-21 17:31:41.900380076,60.67,80.42,90.32,45,117,0,Summer,Wednesday,4.46,45,3618.9,888.75
P-0086,Home,2023-06-21 21:01:58.823764754,86.84,119.49,119.47,27,242,0,Summer,Wednesday,4.12,27,3226.23,881.55
P-0074,Electronics,2023-06-22 00:32:15.747149430,174.66,287.07,298.52,28,228,1,Summer,Thursday,3.82,28,8037.96,3147.48
P-0084,Electronics,2023-06-22 04:02:32.670534108,202.14,277.73,292.84,16,253,0,Summer,Thursday,4.12,16,4443.68,1209.44
P-0068,Grocery,2023-06-22 07:32:49.593918784,28.23,35.74,37.83,40,226,0,Summer,Thursday,3.53,40,1429.6,300.4
P-0052,Electronics,2023-06-22 11:03:06.517303460,192.5,309.72,299.03,18,149,0,Summer,Thursday,4.31,18,5574.96,2109.96
P-0071,Electronics,2023-06-22 14:33:23.440688138,180.75,269.93,274.59,19,250,0,Summer,Thursday,3.79,19,5128.67,1694.42
P-0009,Electronics,2023-06-22 18:03:40.364072814,215.22,363.06,369.64,24,164,0,Summer,Thursday,3.82,24,8713.44,3548.16
P-0011,Electronics,2023-06-22 21:33:57.287457492,226.77,343.79,374.42,22,162,0,Summer,Thursday,4.33,22,7563.38,2574.44
P-0060,Grocery,2023-06-23 01:04:14.210842168,30.31,58.31,52.49,46,175,0,Summer,Friday,3.92,46,2682.26,1288.0
P-0047,Home,2023-06-23 04:34:31.134226846,100.38,155.04,166.04,28,60,0,Summer,Friday,3.94,28,4341.12,1530.48
P-0077,Sports,2023-06-23 08:04:48.057611522,88.24,138.28,141.47,32,220,0,Summer,Friday,4.63,32,4424.96,1601.28
P-0094,Electronics,2023-06-23 11:35:04.980996200,234.17,330.58,357.13,20,103,0,Summer,Friday,3.66,20,6611.6,1928.2
P-0027,Grocery,2023-06-23 15:05:21.904380876,19.57,36.8,35.09,40,176,0,Summer,Friday,4.32,40,1472.0,689.2
P-0034,Beauty,2023-06-23 18:35:38.827765554,46.52,81.42,82.69,28,221,0,Summer,Friday,4.53,28,2279.76,977.2
P-0019,Home,2023-06-23 22:05:55.751150230,78.52,132.02,134.81,29,43,0,Summer,Friday,4.63,29,3828.58,1551.5
P-0081,Sports,2023-06-24 01:36:12.674534908,62.95,115.03,105.53,28,88,0,Summer,Saturday,5.0,28,3220.84,1458.24
P-0050,Sports,2023-06-24 05:06:29.597919584,90.18,150.17,141.37,20,245,0,Summer,Saturday,3.81,20,3003.4,1199.8
