Date,Weekly_Sales
2011-03-06,394507.84
2011-03-06,531080.31
2011-03-06,895020.48
2011-03-06,1457345.75
2011-03-06,1935593.87
2011-03-06,1343637.0
2011-03-06,1705506.29
2011-04-02,944594.78
2011-04-02,1343773.94
2011-04-02,293953.08
2011-04-02,639830.45
2011-04-02,1995891.87
2011-04-02,1929346.23
2011-04-02,417521.7
2011-04-02,1514999.17
2011-04-02,904261.65
2011-04-02,586886.16
2011-04-02,1159438.53
2011-04-02,583835.18
2011-04-02,1055841.24
2011-04-02,329613.2
2011-04-02,596218.24
2011-04-02,558027.77
2011-04-02,402341.76
2011-04-02,1225182.04
2011-04-02,816603.05
2011-04-02,1564897.32
2011-04-02,1443206.46
2011-04-02,234218.03
2011-04-02,1046068.17
2011-04-02,2351143.07
2011-04-02,946060.98
2011-04-02,1422546.05
2011-04-02,1370562.11
2011-04-02,1070457.8
2011-04-02,1628100.79
2011-04-02,556550.85
2011-04-02,2119086.04
2011-04-02,1606629.58
2011-04-02,651521.77
2011-04-02,1848186.58
2011-04-02,1968045.91
2011-04-02,490970.95
2011-04-02,971932.87
2011-04-02,747577.05
2011-04-02,504126.89
2011-04-02,544612.28
2011-04-02,438516.53
2011-04-02,479263.15
2011-04-02,1179420.5
2011-04-02,911807.02
2011-04-02,759442.33
2011-04-03,1063310.62
2011-04-03,1229257.7
2011-04-03,977070.62
2011-04-03,997353.15
2011-04-03,329033.66
2011-04-03,2103455.75
2011-04-03,1301185.28
2011-04-03,1894960.68
2011-04-03,443334.71
2011-04-03,1723736.91
2011-04-03,1502617.99
2011-04-03,1085248.21
2011-04-03,1399456.99
2011-04-03,1656130.67
2011-04-03,1106847.62
2011-04-03,573374.49
2011-04-03,245435.8
2011-04-03,1958003.19
2011-04-03,963910.81
2011-04-03,945643.17
2011-04-03,542016.18
2011-04-03,1316385.43
2011-04-03,484829.07
2011-04-03,2041215.61
2011-04-03,935266.43
2011-04-03,640912.18
2011-04-03,402579.84
2011-04-03,527572.25
2011-04-03,551378.39
2011-04-03,405429.43
2011-04-03,1346994.53
2011-04-03,816138.33
2011-04-03,1412721.18
2011-04-03,850448.54
2011-04-03,570879.04
2011-04-03,2143424.61
2011-04-03,1981607.78
2011-04-03,616345.25
2011-04-03,1636263.41
2011-04-03,536031.67
2011-04-03,293984.54
2011-04-03,761880.36
2011-04-03,1433569.44
2011-04-03,796277.72
2011-04-03,437084.51
2011-04-11,927657.63
2011-04-11,992621.93
2011-04-11,1697229.58
2011-04-11,307126.34
2011-04-11,353652.23
2011-04-11,2281217.31
2011-04-11,432359.04
2011-04-11,1428436.33
2011-04-11,1011321.18
2011-04-11,1576654.67
2011-04-11,1553629.59
2011-04-11,947815.05
2011-04-11,767358.37
2011-04-11,718393.61
2011-04-11,1959707.9
2011-04-11,511059.95
2011-04-11,1051944.79
2011-04-11,436970.1
2011-04-11,313387.11
2011-04-11,1480289.64
2011-04-11,2036317.54
2011-04-11,555925.6
2011-04-11,1385860.38
2011-04-11,641905.37
2011-04-11,1523420.38
2011-04-11,564536.01
2011-04-11,653468.75
2011-04-11,597855.07
2011-04-11,620735.72
2011-04-11,2284106.6
2011-04-11,459443.22
2011-04-11,1904438.59
2011-04-11,1315684.86
2011-04-11,833429.22
2011-04-11,597667.21
2011-04-11,1621109.3
2011-04-11,1100625.06
2011-04-11,1204628.28
2011-04-11,236157.12
2011-04-11,1106575.59
2011-04-11,988950.75
2011-04-11,1426405.46
2011-04-11,615121.78
2011-04-11,2174056.71
2011-04-11,1458287.38
2011-05-08,1201694.14
2011-05-08,1428993.33
2011-05-08,1417616.81
2011-05-08,1518790.89
2011-05-08,2189353.63
2011-05-08,866184.92
2011-05-08,1403198.94
2011-05-08,437631.44
2011-05-08,1747289.53
2011-05-08,783614.89
2011-05-08,1876704.26
2011-05-08,1601584.57
2011-05-08,409981.25
2011-05-08,1408968.55
2011-05-08,2066020.69
2011-05-08,554879.67
2011-05-08,1624383.75
2011-05-08,1107552.43
2011-05-08,826820.71
2011-05-08,242456.39
2011-05-08,765996.92
2011-05-08,1886299.98
2011-05-08,510787.46
2011-05-08,892393.77
2011-05-08,298080.45
2011-05-08,679706.01
2011-05-08,592981.33
2011-05-08,607961.21
2011-05-08,381017.75
2011-05-08,942236.45
2011-05-08,2076231.8
2011-05-08,695392.84
2011-05-08,988712.52
2011-05-08,1523870.89
2011-05-08,572603.33
2011-05-08,431798.64
2011-05-08,983232.96
2011-05-08,1402233.69
2011-05-08,503486.37
2011-05-08,605956.59
2011-05-08,1416344.68
2011-05-08,1063818.2
2011-05-08,317738.56
2011-05-08,2160057.39
2011-05-08,1002806.39
2011-06-05,941457.34
2011-06-05,1339630.35
2011-06-05,630522.67
2011-06-05,1032076.06
2011-06-05,835181.18
2011-06-05,257031.19
2011-06-05,438789.52
2011-06-05,1841369.99
2011-06-05,547513.3
2011-06-05,407012.47
2011-06-05,810150.64
2011-06-05,545251.1
2011-06-05,1016752.55
2011-06-05,1837743.6
2011-06-05,413042.12
2011-06-05,393401.4
2011-06-05,322904.68
2011-06-05,1244956.91
2011-06-05,1024778.23
2011-06-05,423805.22
2011-06-05,649148.74
2011-06-05,1065427.37
2011-06-05,1629391.28
2011-06-05,299354.67
2011-06-05,965853.58
2011-06-05,659446.55
2011-06-05,2063682.76
2011-06-05,1021154.48
2011-06-05,2095599.93
2011-06-05,718898.33
2011-06-05,1986380.4
2011-06-05,1331453.41
2011-06-05,1359921.13
2011-06-05,1757041.96
2011-06-05,2090838.44
2011-06-05,1504651.57
2011-06-05,1515890.38
2011-06-05,1451953.95
2011-06-05,612337.35
2011-06-05,1370920.87
2011-06-05,882132.28
2011-06-05,1388755.61
2011-06-05,534372.53
2011-06-05,422186.65
2011-06-05,1181793.55
2011-07-01,573545.96
2011-07-01,451077.21
2011-07-01,1714309.9
2011-07-01,611796.61
2011-07-01,1311986.87
2011-07-01,900646.94
2011-07-01,384659.85
2011-07-01,649289.75
2011-07-01,680254.35
2011-07-01,1758050.79
2011-07-01,873065.23
2011-07-01,490981.78
2011-07-01,288320.38
2011-07-01,938149.21
2011-07-01,455952.18
2011-07-01,1843030.95
2011-07-01,1350441.68
2011-07-01,1224475.12
2011-07-01,1153596.53
2011-07-01,910110.24
2011-07-01,378241.34
2011-07-01,558794.63
2011-07-01,873954.7
2011-07-01,1402902.47
2011-07-01,243948.82
2011-07-01,1178641.71
2011-07-01,509640.77
2011-07-01,1083071.14
2011-07-01,1862476.27
2011-07-01,1224175.99
2011-07-01,386344.54
2011-07-01,1864746.1
2011-07-01,1122034.48
2011-07-01,661163.94
2011-07-01,933960.3
2011-07-01,286347.26
2011-07-01,1568159.48
2011-07-01,894280.19
2011-07-01,629152.06
2011-07-01,1444732.28
2011-07-01,1744544.39
2011-07-01,1046416.17
2011-07-01,1178905.44
2011-07-01,592947.75
2011-07-01,542464.02
2011-07-10,403342.4
2011-07-10,1149448.02
2011-07-10,1130022.99
2011-07-10,312577.36
2011-07-10,2078796.76
2011-07-10,1427383.24
2011-07-10,579068.88
2011-07-10,993436.67
2011-07-10,2135982.79
2011-07-10,1630989.95
2011-07-10,1672339.27
2011-07-10,1788227.6
2011-07-10,262159.13
2011-07-10,2067232.56
2011-07-10,1277882.77
2011-07-10,954069.45
2011-07-10,553836.98
2011-07-10,753447.05
2011-07-10,649111.23
2011-07-10,1346271.06
2011-07-10,514993.0
2011-07-10,1019741.1
2011-07-10,1463501.99
2011-07-10,791637.53
2011-07-10,1837553.43
2011-07-10,1405914.39
2011-07-10,951244.66
2011-07-10,918006.9
2011-07-10,2166737.65
2011-07-10,642828.62
2011-07-10,522816.85
2011-07-10,449516.29
2011-07-10,1461718.87
2011-07-10,525866.36
2011-07-10,346137.87
2011-07-10,482926.93
2011-07-10,663452.46
2011-07-10,309111.47
2011-07-10,1481739.2
2011-07-10,1557314.58
2011-07-10,671522.87
2011-07-10,417528.26
2011-07-10,1443884.39
2011-07-10,929976.55
2011-07-10,1070389.98
2011-08-04,505304.33
2011-08-04,543703.16
2011-08-04,500552.16
2011-08-04,1870720.73
2011-08-04,271924.73
2011-08-04,439276.5
2011-08-04,1416790.17
2011-08-04,1689844.18
2011-08-04,1887465.04
2011-08-04,813352.41
2011-08-04,1414713.5
2011-08-04,1248901.98
2011-08-04,969046.69
2011-08-04,587370.81
2011-08-04,2037798.88
2011-08-04,1419911.91
2011-08-04,307333.62
2011-08-04,811855.72
2011-08-04,1273670.32
2011-08-04,1102975.59
2011-08-04,744782.89
2011-08-04,1327401.06
2011-08-04,947753.32
2011-08-04,443889.5
2011-08-04,750182.71
2011-08-04,1018541.3
2011-08-04,975479.83
2011-08-04,2074953.46
2011-08-04,1614259.35
2011-08-04,561625.92
2011-08-04,1206252.12
2011-08-04,985229.81
2011-08-04,648606.13
2011-08-04,292498.61
2011-08-04,1847552.61
2011-08-04,1534594.0
2011-08-04,2027056.39
2011-08-04,384075.31
2011-08-04,650418.75
2011-08-04,998362.05
2011-08-04,392152.3
2011-08-04,949825.83
2011-08-04,1350646.16
2011-08-04,428727.61
2011-08-04,620087.35
2011-08-07,915064.22
2011-08-07,1414564.53
2011-08-07,2000055.27
2011-08-07,399699.17
2011-08-07,593234.27
2011-08-07,1334627.96
2011-08-07,419764.37
2011-08-07,1709373.62
2011-08-07,1423144.47
2011-08-07,1379488.05
2011-08-07,1459655.85
2011-08-07,310804.93
2011-08-07,2123787.79
2011-08-07,734099.4
2011-08-07,827717.85
2011-08-07,1465489.75
2011-08-07,1048802.62
2011-08-07,861965.12
2011-08-07,2066541.86
2011-08-07,2021699.38
2011-08-07,535983.13
2011-08-07,698529.64
2011-08-07,1534849.64
2011-08-07,295339.01
2011-08-07,2063401.06
2011-08-07,926934.57
2011-08-07,634634.66
2011-08-07,1107366.06
2011-08-07,377464.62
2011-08-07,1133807.03
2011-08-07,1110244.52
2011-08-07,651147.83
2011-08-07,1699708.38
2011-08-07,1567340.07
2011-08-07,547586.07
2011-08-07,395146.24
2011-08-07,635118.48
2011-08-07,943717.38
2011-08-07,1853161.99
2011-08-07,768718.11
2011-08-07,489059.93
2011-08-07,262717.71
2011-08-07,761793.94
2011-08-07,1338862.58
2011-08-07,1017050.65
2011-09-09,922850.57
2011-09-09,2202742.9
2011-09-09,1310087.0
2011-09-09,505406.72
2011-09-09,1872921.31
2011-09-09,370897.82
2011-09-09,506273.74
2011-09-09,1429345.86
2011-09-09,1004434.54
2011-09-09,1748000.65
2011-09-09,653989.65
2011-09-09,613135.23
2011-09-09,1527455.19
2011-09-09,1483574.38
2011-09-09,1161900.18
2011-09-09,397771.68
2011-09-09,649128.23
2011-09-09,1376670.27
2011-09-09,608390.94
2011-09-09,1423289.9
2011-09-09,321110.22
2011-09-09,1021391.99
2011-09-09,951549.61
2011-09-09,377347.49
2011-09-09,2093139.01
2011-09-09,574622.56
2011-09-09,673248.48
2011-09-09,352960.64
2011-09-09,1566712.79
2011-09-09,1249439.95
2011-09-09,1911470.84
2011-09-09,1128237.3
2011-09-09,746129.56
2011-09-09,607593.51
2011-09-09,1670579.82
2011-09-09,848358.09
2011-09-09,2050542.56
2011-09-09,1069710.97
2011-09-09,281842.28
2011-09-09,528784.86
2011-09-09,930506.14
2011-09-09,922440.64
2011-09-09,295811.25
2011-09-09,1540471.24
2011-09-09,1280958.97
2011-09-12,1799682.38
2011-09-12,617898.07
2011-09-12,619133.48
2011-09-12,2290549.32
2011-09-12,304300.91
2011-09-12,468772.8
2011-09-12,633240.53
2011-09-12,957155.31
2011-09-12,1556798.94
2011-09-12,2508955.24
2011-09-12,1646655.94
2011-09-12,1415746.91
2011-09-12,270373.05
2011-09-12,436741.02
2011-09-12,630327.28
2011-09-12,1084243.91
2011-09-12,948964.99
2011-09-12,1051922.95
2011-09-12,312298.37
2011-09-12,653845.45
2011-09-12,537224.52
2011-09-12,1903385.14
2011-09-12,435401.64
2011-09-12,1781528.77
2011-09-12,367433.77
2011-09-12,1189646.45
2011-09-12,1158708.98
2011-09-12,1548661.45
2011-09-12,2462779.06
2011-09-12,2429310.9
2011-09-12,897747.13
2011-09-12,1368471.23
2011-09-12,2546123.78
2011-09-12,1308967.44
2011-09-12,2014665.98
2011-09-12,1467024.3
2011-09-12,1148987.46
2011-09-12,1841173.6
2011-09-12,764565.55
2011-09-12,976522.93
2011-09-12,916446.02
2011-09-12,574798.86
2011-09-12,2470581.29
2011-09-12,1529615.54
2011-09-12,1713769.06
2011-10-06,1447028.06
2011-10-06,621099.95
2011-10-06,304984.14
2011-10-06,374182.04
2011-10-06,1740063.1
2011-10-06,642679.81
2011-10-06,984336.04
2011-10-06,1044079.2
2011-10-06,643041.71
2011-10-06,1588948.32
2011-10-06,1239741.34
2011-10-06,996937.95
2011-10-06,258427.39
2011-10-06,1817914.71
2011-10-06,1314626.75
2011-10-06,424697.05
2011-10-06,2073951.38
2011-10-06,1339972.83
2011-10-06,1425299.37
2011-10-06,1311690.11
2011-10-06,814395.17
2011-10-06,2132446.0
2011-10-06,1060868.49
2011-10-06,391638.75
2011-10-06,509647.25
2011-10-06,2135062.04
2011-10-06,1094058.68
2011-10-06,1929153.16
2011-10-06,1467473.63
2011-10-06,855130.21
2011-10-06,558431.44
2011-10-06,1373841.91
2011-10-06,881190.46
2011-10-06,1598643.65
2011-10-06,308770.42
2011-10-06,381763.02
2011-10-06,897309.41
2011-10-06,943912.77
2011-10-06,616701.99
2011-10-06,550076.32
2011-10-06,1997816.98
2011-10-06,794397.89
2011-10-06,1442092.08
2011-10-06,740259.63
2011-10-06,600952.06
2011-11-02,635650.98
2011-11-02,766456.0
2011-11-02,522514.32
2011-11-02,1010711.08
2011-11-02,1539230.32
2011-11-02,559903.13
2011-11-02,615666.78
2011-11-02,2187847.29
2011-11-02,377672.46
2011-11-02,1649614.93
2011-11-02,1086421.57
2011-11-02,401501.2
2011-11-02,1150003.36
2011-11-02,996147.39
2011-11-02,1636224.77
2011-11-02,1419236.9
2011-11-02,1015654.6
2011-11-02,771908.51
2011-11-02,1227893.89
2011-11-02,1486920.17
2011-11-02,2115408.31
2011-11-02,466806.89
2011-11-02,555279.02
2011-11-02,1249786.4
2011-11-02,311590.54
2011-11-02,859258.17
2011-11-02,2211388.14
2011-11-02,931939.52
2011-11-02,1122053.58
2011-11-02,2168041.61
2011-11-02,582864.35
2011-11-02,1124357.2
2011-11-02,813211.46
2011-11-02,1341240.62
2011-11-02,307486.73
2011-11-02,276198.74
2011-11-02,1980405.03
2011-11-02,430526.21
2011-11-02,1430851.11
2011-11-02,1009206.33
2011-11-02,470921.24
2011-11-02,1397301.38
2011-11-02,550387.78
2011-11-02,1944438.9
2011-11-02,628063.88
2011-11-03,1253218.7
2011-11-03,1405572.93
2011-11-03,779602.36
2011-11-03,1380836.35
2011-11-03,2039818.41
2011-11-03,714014.73
2011-11-03,270921.44
2011-11-03,1852432.58
2011-11-03,607294.56
2011-11-03,1933469.15
2011-11-03,1159089.6
2011-11-03,946614.55
2011-11-03,943951.67
2011-11-03,629026.75
2011-11-03,830601.39
2011-11-03,1042043.55
2011-11-03,457504.35
2011-11-03,517783.5
2011-11-03,1494497.39
2011-11-03,1283716.81
2011-11-03,1553191.63
2011-11-03,293098.1
2011-11-03,1613259.77
2011-11-03,284496.14
2011-11-03,558963.83
2011-11-03,438529.81
2011-11-03,505610.4
2011-11-03,1314557.31
2011-11-03,1101458.21
2011-11-03,1879107.31
2011-11-03,944587.23
2011-11-03,1990932.77
2011-11-03,763479.9
2011-11-03,357897.18
2011-11-03,1002714.25
2011-11-03,537035.28
2011-11-03,900387.29
2011-11-03,997672.62
2011-11-03,407506.78
2011-11-03,493430.45
2011-11-03,1351450.43
2011-11-03,599828.39
2011-11-03,1931104.67
2011-11-03,860255.58
2011-11-03,404753.3
2011-11-11,1077640.13
2011-11-11,271961.04
2011-11-11,2076570.84
2011-11-11,1037687.07
2011-11-11,407764.25
2011-11-11,1182733.0
2011-11-11,1594938.89
2011-11-11,1436940.78
2011-11-11,1456957.38
2011-11-11,618949.82
2011-11-11,501268.78
2011-11-11,2111592.09
2011-11-11,1502078.93
2011-11-11,556015.59
2011-11-11,1425078.59
2011-11-11,1920725.15
2011-11-11,328498.92
2011-11-11,757369.87
2011-11-11,1536176.54
2011-11-11,513181.31
2011-11-11,643125.29
2011-11-11,719235.07
2011-11-11,531600.62
2011-11-11,914759.2
2011-11-11,411116.95
2011-11-11,312233.56
2011-11-11,991570.02
2011-11-11,594574.12
2011-11-11,615975.5
2011-11-11,311906.7
2011-11-11,880576.33
2011-11-11,917088.48
2011-11-11,1366053.69
2011-11-11,409686.63
2011-11-11,2269975.85
2011-11-11,1800728.07
2011-11-11,808624.82
2011-11-11,1402654.95
2011-11-11,2081534.65
2011-11-11,1095091.53
2011-11-11,2203028.96
2011-11-11,1302499.23
2011-11-11,1444783.64
2011-11-11,1051740.29
2011-11-11,1079931.63
2011-12-08,955913.68
2011-12-08,380376.85
2011-12-08,595626.56
2011-12-08,670670.46
2011-12-08,412224.67
2011-12-08,590836.37
2011-12-08,1514055.97
2011-12-08,1354188.43
2011-12-08,1380952.05
2011-12-08,1917397.63
2011-12-08,387844.05
2011-12-08,1484995.38
2011-12-08,1443311.49
2011-12-08,603147.26
2011-12-08,289886.16
2011-12-08,520284.79
2011-12-08,819911.89
2011-12-08,1218764.94
2011-12-08,776933.37
2011-12-08,800819.79
2011-12-08,274721.85
2011-12-08,856796.1
2011-12-08,2105668.74
2011-12-08,502504.39
2011-12-08,380188.69
2011-12-08,956251.18
2011-12-08,724180.89
2011-12-08,1970341.38
2011-12-08,1402818.01
2011-12-08,1758437.96
2011-12-08,1206795.74
2011-12-08,2052246.4
2011-12-08,563884.47
2011-12-08,1087644.5
2011-12-08,1928773.82
2011-12-08,290399.66
2011-12-08,667130.48
2011-12-08,471311.5
2011-12-08,955506.95
2011-12-08,991779.2
2011-12-08,1360969.45
2011-12-08,1812768.26
2011-12-08,1525147.09
2011-12-08,1356689.88
2011-12-08,928470.83
2012-01-06,2049485.49
2012-01-06,306005.53
2012-01-06,1640476.77
2012-01-06,435579.7
2012-01-06,359867.8
2012-01-06,921161.2
2012-01-06,1476144.34
2012-01-06,598495.02
2012-01-06,837144.63
2012-01-06,1404516.29
2012-01-06,605078.62
2012-01-06,1624477.58
2012-01-06,261131.09
2012-01-06,2035431.39
2012-01-06,1900638.6
2012-01-06,938914.28
2012-01-06,2143126.59
2012-01-06,531811.85
2012-01-06,1118313.7
2012-01-06,1037464.27
2012-01-06,663971.26
2012-01-06,427021.18
2012-01-06,532311.93
2012-01-06,1910092.37
2012-01-06,1157557.79
2012-01-06,432268.53
2012-01-06,2179360.94
2012-01-06,1467722.19
2012-01-06,1245480.95
2012-01-06,1361595.33
2012-01-06,1767471.48
2012-01-06,1374891.36
2012-01-06,981345.2
2012-01-06,695439.83
2012-01-06,932195.52
2012-01-06,1681121.38
2012-01-06,977062.44
2012-01-06,1450733.29
2012-01-06,1102857.37
2012-01-06,1015853.03
2012-01-06,694765.95
2012-01-06,521953.78
2012-01-06,576252.35
2012-01-06,323410.94
2012-01-06,583648.59
2012-02-03,990263.7
2012-02-03,1509323.09
2012-02-03,551058.13
2012-02-03,693249.98
2012-02-03,464189.09
2012-02-03,1550385.65
2012-02-03,438640.61
2012-02-03,1926004.99
2012-02-03,643155.89
2012-02-03,315396.72
2012-02-03,766571.1
2012-02-03,952264.91
2012-02-03,359206.21
2012-02-03,974866.65
2012-02-03,856178.47
2012-02-03,471115.38
2012-02-03,585895.34
2012-02-03,500801.72
2012-02-03,1438383.44
2012-02-03,316687.22
2012-02-03,1322852.2
2012-02-03,1308977.05
2012-02-03,1239813.26
2012-02-03,782796.01
2012-02-03,1688420.76
2012-02-03,2206319.9
2012-02-03,541292.64
2012-02-03,248051.53
2012-02-03,1213994.39
2012-02-03,2148822.76
2012-02-03,469752.56
2012-02-03,1990371.02
2012-02-03,1453047.02
2012-02-03,764385.4
2012-02-03,1153332.89
2012-02-03,1451740.57
2012-02-03,525559.17
2012-02-03,955641.74
2012-02-03,619498.28
2012-02-03,1952555.66
2012-02-03,1969742.76
2012-02-03,1147636.96
2012-02-03,927732.02
2012-02-03,1047178.91
2012-02-03,1427881.22
2012-03-02,588448.21
2012-03-02,757330.95
2012-03-02,475905.1
2012-03-02,864852.85
2012-03-02,1249696.97
2012-03-02,1935299.94
2012-03-02,1496305.78
2012-03-02,1049772.04
2012-03-02,1376732.18
2012-03-02,1877410.36
2012-03-02,1058767.95
2012-03-02,1564246.02
2012-03-02,1636339.65
2012-03-02,979552.34
2012-03-02,958487.75
2012-03-02,1867403.01
2012-03-02,2203523.2
2012-03-02,310982.87
2012-03-02,927610.69
2012-03-02,457711.68
2012-03-02,642776.4
2012-03-02,434080.74
2012-03-02,1156826.31
2012-03-02,1927780.74
2012-03-02,746901.03
2012-03-02,424960.66
2012-03-02,325986.05
2012-03-02,493159.35
2012-03-02,1261872.67
2012-03-02,680725.43
2012-03-02,549967.89
2012-03-02,939367.14
2012-03-02,2173373.91
2012-03-02,1208825.6
2012-03-02,629176.71
2012-03-02,580453.32
2012-03-02,1345311.65
2012-03-02,555424.24
2012-03-02,1391479.91
2012-03-02,256091.32
2012-03-02,1531599.44
2012-03-02,939158.25
2012-03-02,523831.64
2012-03-02,1396150.15
2012-03-02,333948.0
2012-03-08,1399341.07
2012-03-08,1376520.1
2012-03-08,324195.17
2012-03-08,2094515.71
2012-03-08,1183571.35
2012-03-08,2174514.13
2012-03-08,973250.41
2012-03-08,725729.51
2012-03-08,419990.29
2012-03-08,521959.28
2012-03-08,1656886.46
2012-03-08,2044148.23
2012-03-08,1068346.76
2012-03-08,504754.74
2012-03-08,1439607.35
2012-03-08,680954.81
2012-03-08,1946104.64
2012-03-08,1939440.09
2012-03-08,533887.54
2012-03-08,573084.71
2012-03-08,1705810.84
2012-03-08,709724.6
2012-03-08,614378.94
2012-03-08,1052066.58
2012-03-08,469311.17
2012-03-08,897076.73
2012-03-08,1627274.93
2012-03-08,304989.97
2012-03-08,1090915.09
2012-03-08,1342123.78
2012-03-08,958667.23
2012-03-08,1390174.63
2012-03-08,1416926.31
2012-03-08,1440374.13
2012-03-08,258533.12
2012-03-08,1631135.79
2012-03-08,342385.38
2012-03-08,590739.62
2012-03-08,425136.55
2012-03-08,584000.71
2012-03-08,866216.36
2012-03-08,693785.85
2012-03-08,1608277.74
2012-03-08,877813.33
2012-03-08,1007257.83
2012-04-05,1306551.71
2012-04-05,535311.64
2012-04-05,1543461.12
2012-04-05,1995994.51
2012-04-05,609274.89
2012-04-05,1359770.73
2012-04-05,312467.52
2012-04-05,465198.89
2012-04-05,2163510.89
2012-04-05,1050027.89
2012-04-05,326053.28
2012-04-05,426959.62
2012-04-05,1391257.28
2012-04-05,454477.54
2012-04-05,586289.08
2012-04-05,1512227.34
2012-04-05,1684519.99
2012-04-05,270497.51
2012-04-05,577868.38
2012-04-05,930121.14
2012-04-05,2196968.33
2012-04-05,1821364.42
2012-04-05,439913.57
2012-04-05,1073433.69
2012-04-05,1187384.53
2012-04-05,697645.32
2012-04-05,993311.59
2012-04-05,1949354.29
2012-04-05,946573.29
2012-04-05,1317379.68
2012-04-05,1923957.09
2012-04-05,991104.4
2012-04-05,1405007.44
2012-04-05,1450628.85
2012-04-05,1370251.22
2012-04-05,772036.6
2012-04-05,696421.72
2012-04-05,937232.09
2012-04-05,360932.69
2012-04-05,491755.69
2012-04-05,1669388.45
2012-04-05,637964.2
2012-04-05,1005083.31
2012-04-05,782300.68
2012-04-05,504963.84
2012-05-10,458479.01
2012-05-10,443557.65
2012-05-10,1069112.0
2012-05-10,642614.89
2012-05-10,343048.29
2012-05-10,1092204.79
2012-05-10,1009887.36
2012-05-10,1400160.95
2012-05-10,952609.17
2012-05-10,546122.37
2012-05-10,1464616.59
2012-05-10,1998321.04
2012-05-10,2209835.43
2012-05-10,733455.07
2012-05-10,651768.91
2012-05-10,1518177.71
2012-05-10,1574408.67
2012-05-10,471281.68
2012-05-10,593162.53
2012-05-10,1422794.26
2012-05-10,1670785.97
2012-05-10,1687592.16
2012-05-10,979825.92
2012-05-10,1758971.38
2012-05-10,1363365.05
2012-05-10,968896.68
2012-05-10,520632.8
2012-05-10,573498.64
2012-05-10,505830.56
2012-05-10,1591816.88
2012-05-10,699536.73
2012-05-10,866064.4
2012-05-10,446751.45
2012-05-10,2041918.74
2012-05-10,976436.02
2012-05-10,277137.86
2012-05-10,1408016.1
2012-05-10,1202775.24
2012-05-10,1095504.26
2012-05-10,606755.3
2012-05-10,1416720.54
2012-05-10,265444.9
2012-05-10,2246411.89
2012-05-10,1462941.03
2012-05-10,337390.44
2012-06-01,1859144.96
2012-06-01,312078.71
2012-06-01,267058.08
2012-06-01,1964701.94
2012-06-01,640181.86
2012-06-01,895358.2
2012-06-01,1401232.52
2012-06-01,478483.2
2012-06-01,1208191.61
2012-06-01,977286.07
2012-06-01,971557.62
2012-06-01,325327.93
2012-06-01,2047766.07
2012-06-01,1283885.55
2012-06-01,1535287.4
2012-06-01,1683401.78
2012-06-01,1550369.92
2012-06-01,1799520.14
2012-06-01,1198104.22
2012-06-01,1478537.93
2012-06-01,954576.86
2012-06-01,1099937.25
2012-06-01,516087.65
2012-06-01,670993.01
2012-06-01,519585.67
2012-06-01,1150662.55
2012-06-01,953844.85
2012-06-01,1251581.89
2012-06-01,945823.65
2012-06-01,329467.82
2012-06-01,714081.05
2012-06-01,1395339.71
2012-06-01,469773.85
2012-06-01,398178.21
2012-06-01,564538.07
2012-06-01,636372.37
2012-06-01,1266570.4
2012-06-01,636419.12
2012-06-01,713117.66
2012-06-01,671708.09
2012-06-01,872113.23
2012-06-01,1865752.78
2012-06-01,457030.86
2012-06-01,558343.57
2012-06-01,1466046.07
2012-06-04,1132064.23
2012-06-04,331026.11
2012-06-04,402985.7
2012-06-04,1200815.3
2012-06-04,986922.62
2012-06-04,1604605.69
2012-06-04,899479.43
2012-06-04,320021.1
2012-06-04,659950.36
2012-06-04,2271614.76
2012-06-04,633826.55
2012-06-04,677885.99
2012-06-04,1559592.79
2012-06-04,621425.98
2012-06-04,1116829.23
2012-06-04,2163384.17
2012-06-04,652312.11
2012-06-04,1764847.94
2012-06-04,1524734.29
2012-06-04,564848.78
2012-06-04,1270577.01
2012-06-04,461511.92
2012-06-04,1091020.37
2012-06-04,1899013.34
2012-06-04,791356.9
2012-06-04,1460234.31
2012-06-04,2129035.91
2012-06-04,860293.46
2012-06-04,1046816.59
2012-06-04,499267.66
2012-06-04,1631737.68
2012-06-04,1899676.88
2012-06-04,1596325.01
2012-06-04,761956.58
2012-06-04,1197489.66
2012-06-04,1496169.81
2012-06-04,1128765.71
2012-06-04,275911.97
2012-06-04,1840131.19
2012-06-04,2376022.26
2012-06-04,658468.27
2012-06-04,502662.07
2012-06-04,503232.13
2012-06-04,2470206.13
2012-06-04,2565259.92
2012-06-07,1182901.56
2012-06-07,1456300.89
2012-06-07,618702.09
2012-06-07,440553.42
2012-06-07,1014898.78
2012-06-07,2184980.35
2012-06-07,1180470.8
2012-06-07,693013.59
2012-06-07,2041507.4
2012-06-07,2224499.28
2012-06-07,1097786.14
2012-06-07,1461129.94
2012-06-07,2062224.92
2012-06-07,843361.1
2012-06-07,1500863.54
2012-06-07,1805999.79
2012-06-07,411206.5
2012-06-07,1214183.97
2012-06-07,1158247.31
2012-06-07,1458059.42
2012-06-07,578832.41
2012-06-07,2358055.3
2012-06-07,1862128.95
2012-06-07,1046782.52
2012-06-07,471086.22
2012-06-07,1545370.16
2012-06-07,519498.32
2012-06-07,1007867.68
2012-06-07,645618.59
2012-06-07,578790.36
2012-06-07,358461.58
2012-06-07,985479.64
2012-06-07,341214.43
2012-06-07,306578.89
